"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-03-30","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","5","","","","0"
"2019-04-06","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-04-13","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-04-20","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-04-27","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-05-04","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-05-11","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-05-18","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-05-25","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-06-01","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-06-08","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-06-15","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-06-22","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-06-29","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-07-06","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-07-13","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-07-20","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-07-27","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-08-03","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-08-10","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-08-17","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-08-24","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-08-31","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-09-07","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-09-14","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-09-21","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-09-28","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-10-05","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-10-12","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-10-19","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","5","","","","0"
"2019-10-26","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-11-02","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-11-09","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-11-16","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-11-23","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-11-30","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","5","","","","0"
"2019-12-07","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-12-14","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-12-21","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2019-12-28","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","0","","","","0"
"2020-01-04","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-01-11","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-01-18","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-01-25","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-02-01","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-02-08","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-02-15","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-02-22","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-02-29","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-03-07","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-03-14","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-03-21","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-03-28","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-04-04","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-04-11","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-04-18","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-04-25","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-05-02","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-05-09","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-05-16","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-05-23","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-05-30","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-06-06","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-06-13","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-06-20","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-06-27","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-07-04","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-07-11","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-07-18","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-07-25","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-08-01","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-08-08","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-08-15","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-08-22","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
"2020-08-29","Nunavut","2016A000262","Age at time of death, 45 to 64 years","Females","Number of deaths","Number","223","units","0","v1161320524","14.3.3.1","","..","","","0"
